date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
2015-06-08,265.59,99.496,235.182,98.83,30.408,87.988,1.893,207.56
2011-12-12,240.585,102.801,201.442,79.788,39.142,86.831,9.474,1939.64
2011-07-05,291.375,100.403,190.495,58.016,100.879,18.774,100.879,579.945
2014-08-31,259.814,99.818,228.933,100.0,30.881,88.506,2.064,377.32
2011-07-02,245.537,103.602,202.845,65.263,42.692,88.53,11.436,545.72
2011-10-21,300.014,99.7,177.112,0.987,122.902,10.22,122.902,1086.274
2012-10-24,240.702,101.812,197.31,47.148,43.392,87.957,13.604,1374.62
2016-04-29,270.526,99.609,239.141,43.164,31.385,87.433,5.602,100.39
2010-12-25,241.302,105.695,201.567,100.0,39.736,91.088,9.794,2097.91
2008-12-04,231.254,105.197,151.513,35.793,79.741,75.381,46.975,3571.27
2016-05-23,270.513,99.842,239.106,43.083,31.407,88.633,5.624,101.57
2010-11-21,237.484,105.945,196.188,97.917,41.296,90.647,8.769,2186.73
2010-07-07,263.733,106.454,200.081,39.395,63.651,90.256,30.718,1841.44
2016-04-12,266.515,99.588,238.976,100.0,27.539,88.107,1.703,109.13
2009-04-04,142.195,62.097,59.93,36.916,82.266,79.017,49.444,4266.19
2008-09-27,211.5,105.01,152.559,51.465,58.941,77.152,25.777,4902.39
2009-08-15,223.841,105.51,160.152,42.21,63.689,85.551,30.825,4260.78
2015-05-13,266.434,99.583,235.669,100.0,30.765,88.062,1.924,247.01
2014-11-07,261.127,99.612,230.428,100.0,30.698,84.961,2.172,339.2
2016-01-12,267.213,99.615,238.856,100.0,28.356,88.275,2.127,158.65
2009-08-16,223.952,105.525,160.388,42.237,63.564,84.688,30.698,4224.45
2012-05-30,227.498,102.52,194.798,100.0,32.7,86.396,3.328,1124.79
2015-04-01,265.444,99.635,234.652,100.0,30.792,88.015,2.195,251.24
2013-12-19,251.798,100.176,219.551,100.0,32.246,85.739,2.751,628.24
2010-03-06,244.461,106.263,185.194,41.362,59.267,88.411,26.604,2079.02
2014-07-15,259.94,99.921,228.867,100.0,31.073,88.74,2.049,444.23
2012-03-22,219.748,103.941,184.164,61.206,35.585,86.93,4.347,1246.38
2013-09-28,161.283,64.165,32.239,99.228,32.239,87.801,3.034,799.2
2010-12-13,241.902,105.797,200.783,97.917,41.118,91.218,8.857,2080.16
2016-04-24,267.768,99.621,238.532,70.72,29.235,88.125,3.423,99.04
2015-02-17,264.4,99.659,233.259,93.478,31.142,86.745,2.503,260.65
2012-12-19,240.103,101.488,205.83,68.225,34.272,85.82,5.082,999.01
2008-08-19,239.369,104.708,154.996,36.475,84.373,80.007,51.782,3719.87
2015-11-17,266.12,99.551,237.854,100.0,28.266,86.262,1.803,191.78
2014-08-18,260.702,99.877,229.682,100.0,31.021,88.775,2.092,338.4
2015-05-22,266.32,99.552,235.514,100.0,30.806,87.725,1.897,213.4
2011-03-31,233.737,100.153,194.946,62.028,38.791,84.109,9.991,1791.79
2013-01-11,242.329,101.3,208.422,75.26,33.907,87.729,4.238,964.48
2011-09-03,245.659,103.279,204.107,60.313,41.552,88.37,11.027,1712.95
2014-11-22,259.365,99.529,229.901,100.0,29.464,84.641,2.078,355.82
2013-12-08,252.075,100.108,220.09,99.912,31.985,87.038,2.566,605.97
2010-05-26,245.103,106.738,198.41,71.164,46.692,92.279,13.205,2817.92
2010-07-18,251.395,106.618,203.558,62.009,47.836,92.121,14.218,2551.65
2009-09-02,132.342,50.785,34.75,40.191,97.592,13.981,97.592,2127.353
2012-11-17,243.464,101.561,202.798,49.052,40.666,87.557,10.938,1167.93
2013-04-03,253.093,100.947,212.492,30.305,40.601,80.083,11.318,473.81
2010-10-27,243.233,106.178,197.966,62.862,45.267,89.385,12.894,2398.73
2010-03-28,239.774,106.358,185.685,45.71,54.09,89.245,20.643,2372.26
2008-11-05,221.063,105.083,148.377,36.804,72.686,78.113,40.463,3458.27
2009-09-07,240.806,104.366,163.888,32.357,76.918,79.381,45.505,2262.5
2013-03-06,242.961,100.985,210.727,100.0,32.234,87.21,3.217,925.75
2016-05-20,270.772,99.828,239.269,43.101,31.503,87.671,5.703,102.15
2008-10-11,211.866,104.989,148.175,43.319,63.692,77.896,30.998,4231.88
2014-06-18,260.187,100.028,228.757,100.0,31.43,89.297,2.327,486.9
2010-08-12,251.57,106.498,203.64,59.194,47.93,93.173,15.328,2326.48
2013-03-14,243.694,100.993,210.404,63.659,33.29,87.659,4.498,536.71
2008-07-24,251.851,104.441,155.193,29.786,96.658,76.883,64.949,2762.59
2009-04-24,220.987,105.051,152.344,39.778,68.643,75.049,35.797,4092.66
2011-07-07,251.597,103.318,202.906,51.548,48.691,75.444,17.764,513.96
2011-11-15,240.589,103.003,200.54,72.596,40.049,87.766,10.414,1880.97
2012-08-13,252.892,101.887,206.74,7.778,46.153,83.715,17.204,202.53
2016-01-14,267.071,99.597,238.528,100.0,28.543,88.04,2.101,160.15
2016-01-13,268.935,99.592,239.195,85.209,29.739,88.018,3.257,132.99
2015-10-16,263.566,99.498,235.719,100.0,27.848,88.712,1.716,190.93
2013-01-08,241.641,101.355,208.048,73.705,33.592,88.314,4.367,990.4
2015-06-12,265.77,99.494,235.429,100.0,30.341,87.958,1.815,205.93
2013-05-14,223.558,92.011,189.066,64.291,34.492,83.402,5.965,642.94
2010-11-22,237.043,105.929,195.828,97.917,41.215,90.965,8.697,2132.86
2014-10-21,261.474,99.66,230.455,100.0,31.019,87.279,2.3,326.36
2011-01-05,241.902,105.568,202.391,100.0,39.511,89.468,9.569,1976.97
2009-11-25,244.697,105.909,176.563,37.967,68.134,85.025,35.178,3147.31
2015-01-27,266.668,99.444,233.263,53.837,33.404,83.282,4.42,118.82
2013-08-19,246.699,100.586,214.459,100.0,32.24,88.738,3.196,795.06
2009-06-15,204.892,96.998,135.391,33.791,69.501,72.837,37.502,1724.89
2009-12-14,240.319,106.057,180.094,42.33,60.226,89.25,27.664,2910.86
2012-05-13,226.814,102.755,194.038,100.0,32.775,83.945,3.393,1166.5
2011-05-08,246.431,104.102,205.69,61.163,40.741,85.452,10.693,1695.53
2016-01-21,267.704,99.543,238.221,93.681,29.483,87.159,1.733,141.28
2013-08-18,246.506,100.595,214.274,100.0,32.231,87.944,3.182,767.88
2013-08-22,246.97,100.559,214.819,100.0,32.151,89.015,3.149,775.82
2014-06-06,259.669,100.083,228.026,99.19,31.643,89.268,2.498,445.36
2009-07-06,229.6,105.05,152.531,28.114,77.07,76.382,45.774,2178.86
2016-03-01,268.254,99.637,239.678,100.0,28.576,86.185,1.902,140.97
2012-04-07,220.041,103.673,185.486,100.0,34.555,86.647,3.213,1289.54
2013-03-19,241.144,101.046,208.748,100.0,32.396,86.397,3.808,927.57
2010-01-18,236.04,106.228,184.183,49.26,51.858,86.59,18.984,2840.81
2015-04-20,267.032,99.69,236.05,100.0,30.982,89.007,2.367,255.71
2014-12-18,264.648,99.575,230.581,75.489,34.067,85.031,4.148,278.73
2012-01-01,242.184,102.779,203.358,81.17,38.826,86.445,8.735,1771.69
2015-09-16,266.2,99.409,235.942,100.0,30.258,87.796,1.476,191.27
2011-03-11,243.453,104.82,205.506,97.917,37.948,90.819,8.348,1897.76
2013-08-10,245.268,100.684,212.795,100.0,32.474,89.069,3.417,777.26
2014-08-16,260.762,99.879,229.635,100.0,31.127,88.278,2.083,340.59
2011-05-01,246.62,104.173,205.299,60.206,41.321,90.294,11.253,1698.76
2011-08-04,245.493,103.225,196.771,56.546,48.721,76.573,17.851,707.98
2015-09-10,266.834,99.361,236.55,100.0,30.284,87.587,1.534,186.39
2011-04-19,246.1,104.3,204.8,61.34,41.3,90.0,11.2,1710.14
2013-05-06,243.937,100.96,211.603,100.0,32.333,87.717,3.318,945.75
2008-12-14,235.534,105.235,153.673,35.786,81.861,70.353,49.037,3720.13
2015-12-27,264.847,99.529,237.39,100.0,27.458,86.481,1.821,158.71
2010-02-17,171.898,72.796,59.813,41.785,59.813,85.403,27.46,2606.4
2012-09-27,303.082,98.441,183.917,1.022,119.164,11.693,90.243,409.772
2010-06-23,251.075,106.707,201.696,59.819,49.38,91.811,16.236,2422.22
2011-12-16,240.515,102.792,200.943,76.52,39.572,88.147,9.889,1944.21
2011-01-06,241.899,105.556,202.337,100.0,39.563,90.69,9.607,1974.18
2009-11-16,240.681,105.954,176.533,41.894,64.149,85.817,30.992,3506.48
2010-01-27,243.43,106.233,186.037,42.896,57.393,88.679,24.976,2549.27
2011-09-22,244.421,103.246,207.064,92.633,37.357,89.872,7.764,1789.52
2011-08-31,246.302,103.278,203.958,58.194,42.344,89.557,11.819,1701.47
2009-12-11,240.704,106.041,179.555,42.248,61.149,89.324,27.397,2919.38
2010-04-14,242.265,106.342,186.34,44.286,55.924,90.364,22.821,2471.34
2015-06-19,266.289,99.473,235.489,100.0,30.8,88.063,1.812,194.1
2013-04-21,242.262,101.062,208.746,79.406,33.517,86.587,4.468,1031.17
2011-05-05,246.497,104.134,205.513,61.179,40.985,90.157,10.915,1699.07
2014-01-16,252.177,100.015,220.243,97.917,31.934,83.429,2.891,604.43
2011-10-01,244.227,103.192,207.56,100.0,36.666,90.847,7.259,1672.21
2016-01-18,266.07,99.581,238.16,100.0,27.91,87.996,2.042,156.34
2008-11-07,223.786,105.076,148.305,34.819,75.481,73.321,43.511,3310.61
2010-07-30,252.205,106.543,203.806,59.065,48.399,92.863,14.847,2363.81
2015-12-08,267.691,99.582,238.571,100.0,29.12,86.416,1.651,176.95
2014-03-02,254.083,99.98,221.719,100.0,32.364,86.09,2.67,600.82
2011-07-24,291.564,99.733,179.734,57.421,111.831,12.83,98.465,1177.377
2013-09-16,254.877,100.371,218.882,71.479,35.996,84.991,7.048,479.48
2010-11-01,241.874,106.112,197.464,64.281,44.41,91.23,12.099,2376.82
2008-11-10,223.779,105.093,148.644,35.705,75.135,76.471,42.991,3464.41
2010-05-07,236.972,106.571,189.53,63.292,47.442,90.828,13.814,3180.69
2015-11-07,264.971,99.432,236.554,100.0,28.416,87.973,1.59,172.15
2015-09-28,266.744,99.419,236.012,100.0,30.732,87.816,1.493,167.02
2016-05-13,270.792,99.734,239.251,43.191,31.541,88.192,5.744,105.69
2010-04-16,240.285,106.328,185.076,44.612,55.208,89.912,22.103,2428.33
2009-07-19,229.909,105.083,153.825,28.161,76.085,74.544,44.762,1725.31
2009-04-08,238.779,104.855,157.369,34.89,81.411,71.641,48.93,2903.01
2008-08-29,260.273,98.053,160.482,26.727,99.791,19.003,99.756,1761.434
2011-04-14,245.156,104.39,204.7,65.553,40.456,89.667,10.324,1760.51
2010-12-17,242.479,105.77,201.407,100.0,41.072,89.752,8.772,2074.01
2010-09-05,255.262,106.371,198.339,45.445,56.923,91.075,24.233,2229.82
2011-12-23,241.746,102.825,202.774,77.433,38.972,87.527,9.344,1854.96
2011-09-07,245.105,103.288,204.255,63.362,40.85,89.127,10.281,1708.36
2008-07-17,249.346,104.339,155.761,32.563,93.585,78.035,61.338,3288.08
2013-02-04,241.777,101.159,209.316,90.101,32.461,87.08,3.471,963.19
2015-02-02,262.527,99.45,231.432,100.0,31.095,87.361,1.926,270.25
2011-07-20,244.754,103.393,198.19,56.821,46.564,83.774,15.625,1791.46
2010-11-08,243.572,106.039,198.908,68.267,44.664,86.383,12.577,1872.93
2010-06-01,257.859,106.606,198.917,46.693,58.942,91.794,25.92,1858.55
2013-06-11,244.443,100.813,212.219,100.0,32.224,88.881,3.339,825.65
2015-03-15,265.066,99.653,234.323,100.0,30.742,87.155,2.204,256.56
2015-03-24,265.875,99.642,234.431,79.223,31.444,88.508,2.868,195.3
2014-10-11,261.349,99.68,230.312,100.0,31.036,88.105,2.342,326.95
2011-09-29,244.42,103.213,208.5,98.09,35.92,87.978,6.5,1700.15
2010-02-11,250.189,106.276,188.947,40.501,61.242,89.822,29.007,2500.81
2008-09-02,252.326,104.235,156.29,26.226,96.036,63.574,63.784,1345.44
2010-11-24,238.206,105.931,196.857,100.0,41.349,90.65,8.8,2112.61
2014-03-10,254.604,99.959,222.357,100.0,32.247,88.349,2.749,534.84
2013-09-30,247.959,100.159,215.482,100.0,32.477,85.996,2.973,681.42
2010-11-04,241.439,106.086,197.63,66.746,43.809,91.335,11.491,2363.63
2011-08-27,248.234,103.287,204.029,51.986,44.206,89.263,13.733,1619.61
2011-10-20,293.926,99.649,177.163,1.195,116.763,7.372,116.763,1127.992
2013-12-22,252.075,100.144,219.856,100.0,32.219,86.463,2.909,632.5
2011-03-25,244.605,104.631,203.697,63.934,40.908,90.445,10.675,1837.95
2009-08-19,225.272,105.552,161.549,42.236,63.723,84.49,30.882,4225.22
2015-03-31,265.436,99.647,234.616,100.0,30.821,87.967,2.17,261.54
2008-08-01,250.435,104.621,155.986,32.309,94.45,76.96,62.753,3118.92
2010-06-04,247.781,106.754,200.793,71.008,46.989,92.858,13.465,2773.45
2008-08-18,240.453,104.708,155.209,36.169,85.244,79.482,52.67,3666.19
2016-02-10,266.09,99.535,237.851,100.0,28.239,88.371,1.59,141.92
2009-12-23,231.284,106.121,180.021,51.139,51.262,88.052,18.221,3221.53
2015-06-26,267.744,99.564,237.024,100.0,30.72,87.331,2.114,195.5
2011-01-30,242.086,105.268,203.034,100.0,39.052,89.91,9.202,1974.71
2013-10-18,249.751,100.336,217.416,100.0,32.336,88.564,2.909,685.23
2013-12-06,257.077,100.05,222.541,55.06,34.536,81.397,4.812,321.16
2010-01-05,236.426,106.131,181.768,45.744,54.657,88.613,21.958,2745.86
2013-06-01,244.19,100.852,211.945,100.0,32.244,88.214,3.427,894.15
2016-05-12,270.748,99.723,239.24,43.264,31.508,88.602,5.709,106.46
2009-03-16,245.335,105.614,170.41,47.254,74.925,81.381,41.261,5534.9
2010-09-16,268.516,105.658,206.244,28.156,62.272,75.657,29.75,511.55
2012-07-13,229.8,102.083,197.299,100.0,32.501,86.571,3.125,1060.81
2008-12-15,236.253,105.238,153.745,35.671,82.508,74.202,49.718,3676.11
2013-05-13,244.731,100.921,212.384,97.917,32.347,87.363,3.299,935.6
2010-04-06,245.686,106.42,188.756,44.623,56.93,87.617,23.747,2569.99
2016-03-21,267.268,99.63,239.2,100.0,28.068,88.659,1.793,117.29
2012-05-11,226.651,102.791,193.789,100.0,32.862,85.679,3.477,1184.22
2010-02-06,247.636,106.258,187.967,41.788,59.669,88.391,27.401,2573.4
2013-07-26,246.446,100.653,214.251,100.0,32.195,87.955,3.455,776.09
2013-09-23,248.052,100.411,215.63,100.0,32.422,88.694,2.929,625.99
2014-06-01,259.133,100.119,227.544,100.0,31.588,89.17,2.6,431.47
2008-11-18,224.526,105.086,148.795,35.688,75.731,76.854,43.573,3481.63
2016-06-23,269.555,100.13,238.942,44.929,30.613,88.751,5.112,103.27
2014-04-03,255.81,100.002,223.453,100.0,32.358,87.144,2.418,531.58
2011-04-03,244.816,104.516,204.222,64.866,40.595,89.503,10.438,1787.31
2016-06-20,269.604,99.808,238.878,44.902,30.726,87.809,5.204,103.75
2009-01-20,254.364,105.393,162.067,35.799,92.297,78.362,59.067,4634.87
2011-09-20,243.301,103.24,204.506,77.805,38.795,88.259,8.238,1776.07
2011-04-15,245.496,104.377,204.755,63.736,40.741,89.828,10.628,1746.44
2010-06-19,255.798,106.653,201.098,51.979,54.7,90.779,21.159,1957.44
2010-03-18,243.129,106.298,185.232,42.642,57.897,88.239,25.015,2302.63
2009-01-10,249.188,104.424,158.164,31.52,95.67,74.347,63.247,3259.45
2009-05-12,221.38,105.172,153.225,41.283,68.155,80.51,35.035,4239.18
2015-12-20,265.424,99.539,237.662,100.0,27.762,86.243,1.821,168.92
2011-06-28,291.478,100.124,182.528,62.993,108.949,11.55,108.827,1205.717
2016-02-03,265.449,99.54,237.839,100.0,27.61,87.576,1.594,145.61
2016-03-22,267.21,99.629,239.171,100.0,28.04,88.779,1.8,113.59
2011-07-10,247.672,103.467,202.828,57.549,44.844,86.565,14.399,1831.94
2015-09-03,269.275,99.415,236.812,93.209,32.463,87.459,2.433,149.36
2014-10-19,261.445,99.668,230.444,100.0,31.001,86.875,2.288,323.0
2012-01-29,257.012,102.625,203.995,9.948,53.017,80.669,18.305,94.96
2008-07-29,252.589,104.497,155.282,28.814,97.307,75.369,65.835,2670.67
2016-06-26,269.485,100.159,238.839,44.859,30.645,89.322,5.11,102.85
2010-01-14,236.18,106.175,182.987,46.987,53.193,84.064,20.472,2710.24
2010-05-09,237.931,106.587,190.375,63.181,47.555,91.088,13.911,3153.14
2015-10-10,263.292,99.507,235.742,100.0,27.55,88.321,1.698,191.96
2015-11-10,265.797,99.492,237.354,100.0,28.442,87.862,1.736,153.47
2012-11-05,235.749,101.617,198.303,56.96,37.447,88.071,7.69,1204.86
2011-03-13,242.895,104.8,204.649,100.0,38.246,90.113,8.401,1905.52
2015-02-22,264.239,99.659,233.252,100.0,30.987,87.195,2.367,276.0
2010-09-29,240.211,106.33,192.176,59.738,48.036,88.747,15.475,2846.78
2009-02-24,266.974,105.417,166.627,34.307,100.347,80.955,67.194,4367.33
2014-06-10,260.003,100.069,228.52,100.0,31.483,88.2,2.351,451.41
2013-09-05,248.047,100.466,216.132,100.0,31.915,87.661,2.947,773.9
2015-07-26,266.903,99.506,236.471,100.0,30.432,88.641,1.865,210.61
2016-06-09,268.024,100.028,238.708,53.937,29.316,88.856,3.79,102.38
2014-12-30,262.766,99.569,230.656,100.0,32.11,87.387,2.471,376.06
2014-06-21,260.368,100.013,228.972,100.0,31.396,89.262,2.292,478.49
2013-05-20,244.166,100.884,211.817,97.917,32.349,88.609,3.491,898.84
2011-06-07,246.621,103.798,207.821,69.939,38.8,91.428,9.354,1615.64
2009-10-29,239.585,105.873,174.332,41.568,65.253,83.586,32.407,3256.19
2011-03-08,243.367,104.854,205.457,100.0,37.911,89.384,8.327,1920.03
2016-06-22,269.584,100.121,238.959,44.946,30.626,88.468,5.121,103.21
2010-04-20,235.292,106.307,182.491,46.983,52.801,88.709,19.594,2345.28
2015-12-23,264.965,99.536,237.497,97.917,27.468,85.486,1.832,164.49
2011-12-22,241.481,102.828,202.457,77.395,39.025,87.68,9.397,1866.93
2011-10-09,246.207,103.095,207.924,91.937,38.283,89.868,6.643,1500.57
2012-07-19,229.967,101.908,197.485,97.917,32.482,86.196,3.11,1060.1
2015-10-19,263.483,99.478,235.643,100.0,27.84,88.557,1.643,183.8
2012-11-28,244.497,101.563,204.909,50.624,39.589,88.351,9.883,1090.23
2016-05-03,271.089,99.633,239.306,42.967,31.783,87.259,5.553,111.05
2012-03-26,272.829,103.076,202.233,7.958,70.596,75.978,39.023,391.64
2016-03-13,267.9,99.627,239.318,100.0,28.582,87.359,1.811,123.15
2013-02-12,241.795,101.109,209.631,99.052,32.165,87.083,3.219,961.13
2008-12-21,242.066,105.233,154.802,33.948,87.264,76.456,54.586,3492.51
2013-05-31,244.003,100.851,211.759,100.0,32.244,88.66,3.426,892.66
2011-03-10,243.389,104.83,205.445,100.0,37.945,90.979,8.339,1932.01
2016-04-28,270.477,99.601,239.105,43.134,31.372,87.84,5.588,93.42
2010-12-18,242.678,105.762,201.799,100.0,40.879,88.1,8.624,2073.42
2014-01-04,253.69,100.084,221.113,58.851,32.577,86.224,3.493,358.71
2013-11-30,251.492,100.147,219.33,100.0,32.162,88.169,2.718,698.99
2014-10-14,261.326,99.68,230.242,100.0,31.084,88.789,2.399,322.94
2008-10-20,211.097,105.065,149.233,45.286,61.865,77.78,29.039,4429.04
2016-02-08,265.551,99.549,237.84,100.0,27.711,86.953,1.575,143.01
2015-10-06,263.123,99.492,235.737,100.0,27.387,84.42,1.626,186.65
2009-03-24,242.677,105.202,159.257,36.768,83.42,79.942,50.539,4379.47
2008-10-25,212.555,105.109,149.76,45.003,62.794,77.134,30.056,4633.71
2012-08-20,294.017,99.223,291.093,1.217,2.924,16.065,2.674,237.07
2012-08-17,294.108,99.447,290.969,1.25,3.139,15.636,2.934,223.254
2013-04-01,242.67,101.081,208.546,66.723,34.124,88.229,5.581,878.51
2010-02-23,71.155,30.076,7.219,37.115,63.935,88.951,31.643,2144.8
2010-04-08,247.136,106.433,189.301,43.98,57.836,90.651,24.635,2639.66
2013-05-23,243.106,100.815,210.686,100.0,32.42,87.384,3.157,888.78
2014-07-07,260.895,99.967,229.582,100.0,31.314,88.964,2.242,442.68
2014-10-13,261.266,99.68,230.188,100.0,31.078,88.864,2.371,323.25
2009-08-23,226.361,105.584,162.59,42.293,63.77,85.371,30.901,4227.74
2011-10-05,244.709,103.162,208.093,100.0,36.617,89.679,7.194,1646.68
2014-12-08,261.781,99.554,229.992,100.0,31.789,87.534,1.923,295.37
2013-05-09,244.497,100.937,212.132,100.0,32.365,88.11,3.33,938.7
2014-05-23,257.264,100.046,226.251,100.0,31.013,87.426,2.325,463.91
2016-02-23,267.139,99.566,238.663,100.0,28.476,87.876,1.734,125.71
2009-10-12,239.757,105.801,171.511,41.239,68.246,87.683,34.735,3585.75
2015-01-23,262.87,99.501,232.085,100.0,30.784,86.249,2.005,309.83
2012-04-22,220.676,103.298,187.995,100.0,32.681,86.596,3.364,1192.68
2014-05-16,255.722,99.863,224.703,97.917,31.019,87.401,1.998,450.38
2010-12-21,241.977,105.735,201.483,100.0,40.494,90.851,9.144,2079.2
2016-04-30,270.583,99.617,239.17,43.205,31.413,88.043,5.733,100.33
2010-04-04,243.646,106.407,188.125,45.93,55.521,88.619,22.213,2649.88
2015-04-25,266.575,99.68,235.768,100.0,30.806,88.614,2.23,265.67
2015-12-17,265.803,99.546,237.864,100.0,27.939,87.056,1.883,175.4
2013-08-24,247.211,100.535,215.209,100.0,32.001,86.541,3.018,759.95
2009-04-02,244.24,105.106,158.485,35.101,85.755,78.127,53.213,3831.97
2013-03-18,241.856,101.072,208.963,92.497,32.893,84.967,4.229,923.35
2012-08-11,230.293,101.895,198.082,100.0,32.211,86.678,3.108,1047.3
2014-10-12,261.391,99.678,230.316,100.0,31.075,88.369,2.369,325.64
2014-02-25,252.351,99.169,220.011,100.0,32.34,86.301,2.802,615.86
2015-08-30,245.958,86.298,0.148,1.249,0.148,14.917,0.046,38.89
2013-09-08,247.974,100.453,216.07,100.0,31.904,88.844,2.974,760.03
2010-04-21,234.262,106.302,181.817,47.151,52.445,89.492,19.253,2727.02
2015-04-17,266.76,99.674,235.848,97.917,30.912,88.944,2.305,254.67
2015-11-16,266.298,99.552,237.98,97.917,28.318,86.612,1.822,191.32
2016-02-11,266.695,99.525,237.928,100.0,28.768,87.989,1.558,143.84
2014-02-15,252.729,100.044,220.342,100.0,32.387,86.593,2.739,600.91
2009-11-17,243.559,105.922,176.096,38.97,67.462,86.045,35.068,3296.12
2013-10-20,249.798,100.311,217.634,100.0,32.165,86.37,2.755,691.96
2013-07-02,244.672,100.772,212.24,100.0,32.431,88.035,3.365,863.9
2008-12-07,232.747,105.215,152.105,35.767,80.641,77.525,47.811,3687.91
2012-12-05,243.221,101.528,205.831,55.198,37.39,87.975,7.947,1084.08
2014-03-14,254.767,99.958,222.625,100.0,32.143,87.102,2.651,542.98
2012-06-03,227.579,102.472,194.94,100.0,32.639,86.188,3.269,1117.51
2015-06-21,266.455,99.512,236.026,100.0,30.429,87.42,1.893,197.87
2016-05-17,270.746,99.779,239.223,43.202,31.523,88.403,5.723,103.84
2010-05-10,238.393,106.594,190.82,63.169,47.573,90.764,13.933,2832.32
2013-08-31,247.462,100.497,215.603,100.0,31.859,88.708,3.082,720.45
2015-08-21,266.809,99.448,236.558,100.0,30.251,87.023,1.761,187.31
2009-01-16,252.549,105.378,161.383,35.817,91.166,76.751,58.008,4595.56
2011-09-28,244.353,103.219,207.573,100.0,36.779,89.773,7.352,1685.26
2010-03-20,241.645,106.279,184.389,42.736,57.256,88.913,24.119,2251.88
2014-10-05,261.664,99.648,230.505,100.0,31.16,88.133,2.403,322.32
2014-01-15,251.973,100.017,220.094,100.0,31.878,84.088,2.848,600.53
2009-01-27,257.518,105.393,163.093,35.323,94.425,77.901,61.291,4526.29
2015-02-18,264.504,99.668,233.373,100.0,31.13,86.174,2.502,274.9
2009-05-03,218.826,105.114,151.493,40.323,67.333,77.772,34.437,4081.26
2010-08-29,269.172,105.743,199.046,32.319,70.126,82.344,37.587,1114.31
2009-08-20,225.513,105.564,161.85,42.289,63.663,84.46,30.788,4232.66
2008-11-13,224.324,105.104,148.909,35.822,75.414,77.746,43.256,3499.81
2009-02-01,259.897,105.214,163.677,31.738,96.22,71.868,63.386,2266.89
2010-11-06,240.583,106.063,197.327,69.138,43.256,91.46,10.957,2352.44
2015-01-16,263.867,99.519,232.081,100.0,31.785,85.485,2.133,305.23
2012-08-12,230.831,101.894,198.487,99.999,32.344,85.612,3.059,1042.36
2013-07-01,245.367,100.771,212.618,100.0,32.749,88.748,3.355,842.56
2013-05-22,243.668,100.859,211.447,100.0,32.221,88.171,3.429,903.88
2013-06-03,244.34,100.862,212.048,100.0,32.291,88.846,3.465,898.65
2016-04-26,270.504,99.599,238.975,43.14,31.529,87.829,5.747,93.76
2011-10-04,244.643,103.171,208.008,100.0,36.635,89.116,7.198,1650.25
2013-04-18,242.47,101.075,208.137,70.21,34.332,86.407,5.278,1039.9
2015-06-03,265.472,99.509,235.181,100.0,30.291,88.101,1.814,210.38
2013-07-27,245.998,100.67,213.726,100.0,32.272,89.132,3.486,779.72
2010-11-25,238.998,105.937,197.536,100.0,41.462,90.452,8.891,2107.9
2013-01-29,242.317,101.189,209.37,80.319,32.947,87.213,3.957,956.87
2014-12-20,261.622,99.609,229.729,97.917,31.893,87.167,2.254,329.27
2010-04-22,233.989,106.279,181.18,46.163,52.808,89.2,19.682,2674.99
2008-07-14,256.248,104.018,156.65,27.223,99.598,71.115,68.016,592.36
2014-09-04,260.825,99.864,229.377,96.038,31.448,88.407,2.203,327.3
2010-06-18,251.194,106.716,201.35,60.31,49.843,92.431,16.439,2489.74
2013-03-20,245.559,101.021,211.83,10.678,33.728,85.712,6.901,89.54
2012-03-17,219.524,104.086,183.51,54.728,36.014,85.952,4.766,1215.32
2016-03-05,267.647,99.629,239.226,100.0,28.421,88.833,1.939,134.55
2015-07-30,267.073,99.493,236.641,100.0,30.432,88.157,1.883,205.34
2012-11-21,243.996,101.563,203.491,49.096,40.505,87.245,10.789,1157.2
2013-10-30,262.407,100.16,222.996,24.492,39.411,77.186,10.642,193.53
2011-09-17,242.738,103.244,204.055,76.155,38.682,87.663,8.162,1748.28
2016-04-11,266.555,99.59,239.007,100.0,27.548,87.988,1.708,112.58
2013-03-15,250.76,100.887,213.457,39.823,37.303,81.026,8.748,504.17
2014-03-26,258.184,99.917,224.464,81.123,33.72,87.418,3.353,486.84
2010-05-14,240.03,106.638,193.056,65.332,46.975,90.463,13.618,2805.15
2010-06-03,247.901,106.735,200.196,66.38,47.705,92.836,14.216,2735.25
2012-02-12,219.596,105.106,178.355,39.046,41.241,86.169,10.001,1301.47
2009-05-28,226.489,105.404,157.676,41.256,68.813,81.615,35.773,4023.55
2010-04-29,238.1,106.428,186.587,55.088,51.512,89.715,17.686,2704.27
2012-08-07,230.841,101.929,198.304,100.0,32.537,86.855,3.151,1041.04
2012-10-07,218.804,102.439,184.864,100.0,33.94,84.618,4.429,1584.57
2010-06-29,251.2,106.686,200.901,59.759,50.299,92.529,17.151,2379.63
2012-03-08,219.453,104.304,182.59,50.465,36.862,84.677,5.63,1246.71
2013-08-05,244.929,100.697,212.595,97.917,32.333,87.51,3.307,769.73
2011-03-26,244.774,104.622,203.848,63.767,40.926,90.364,10.731,1837.78
2016-02-01,265.346,99.546,237.893,100.0,27.454,86.021,1.564,148.07
2012-04-01,218.952,103.766,184.318,100.0,34.634,86.317,3.304,1301.05
